Name,Image Link,Movie Watch link,Description,IMDB Ratings,Rotten Tomatoes Ratings,cast,Timeline,Categories,Language
ARTHUR  MERLIN HD-720P,https://cdn.themovieseries.net//arthur-merlin-ggv/cover.png,https://vidcloud9.com/streaming.php?id=NTY2MA==&title=Arthur+%26+Merlin+HD-720p&typesub=SUB&sub=L2FydGh1ci1tZXJsaW4taGQtNzIwcC9hcnRodXItbWVybGluLWhkLTcyMHAudnR0&cover=L2FydGh1ci1tZXJsaW4tZ2d2L2NvdmVyLnBuZw==,Set in dark ages Britaincoma% 'Arthur & Merlin' is a completely reimagined origin story inspired by the Celtic myths where these two legendary characters first appeared. Arthurcoma% a banished warriorcoma% and Merlincoma% a hermit wizardcoma% embark on a heroic quest to stop the druid and save their peoplecoma% before the Celts are lost forever and become a myth themselves.                    , 4.3/10  (1250) ,,cast :,timeline : ,categories :,English
BEYOND THE MASK HD-720P,https://cdn.themovieseries.net//beyond-the-mask-ihj/cover.png,https://vidcloud9.com/streaming.php?id=NTY1OQ==&title=Beyond+the+Mask+HD-720p&typesub=SUB&sub=L2JleW9uZC10aGUtbWFzay1oZC03MjBwL2JleW9uZC10aGUtbWFzay1oZC03MjBwLnZ0dA==&cover=L2JleW9uZC10aGUtbWFzay1paGovY292ZXIucG5n,The film follows William Reynoldscoma% an assassin for the British East India Company.  Working to redeem his namecoma% William Reynolds now hides behind a different mask in hopes of thwarting his former employer. To redeem his past and earn the heart of the woman he lovescoma% he must aid in the cause of the colonists during the American Revolution.                    , 5/10  (2967) ,,cast :,timeline : ,categories :,English
ANTI-SOCIAL HD-720P,https://cdn.themovieseries.net//anti-social-nvo/cover.png,https://vidcloud9.com/streaming.php?id=NTY1OA==&title=Anti-Social+HD-720p&typesub=SUB&sub=&cover=L2FudGktc29jaWFsLW52by9jb3Zlci5wbmc=,Dee is an anarchic street-artist confronting the systemcoma% Marcus is an armed robber on a jewellery store crime-wave. For both Dee and Marcuscoma% being Anti-Social is a way of life. Challenging the systemcoma% Dee's graffiti unintentionally enchants the art-elite and he enters the gallery worldcoma% embracing the lifestyle with fashion-model girlfriend Kirsten. Meanwhilecoma% Marcus' daredevil heists gain him credibility with an organised-crime syndicate and his aspirations drastically escalate.                    , 4.5/10  (3047) , 25%  (8) ,cast :,timeline : ,categories :,English
KING OF NEW YORK HD-720P,https://cdn.themovieseries.net//king-of-new-york-fyy/cover.png,https://vidcloud9.com/streaming.php?id=NTY1Ng==&title=King+of+New+York+HD-720p&typesub=SUB&sub=L2tpbmctb2YtbmV3LXlvcmstZnl5L2tpbmctb2YtbmV3LXlvcmstZnl5LnZ0dA==&cover=L2tpbmctb2YtbmV3LXlvcmstZnl5L2NvdmVyLnBuZw==,A former drug lord returns from prison determined to wipe out all his competition and distribute the profits of his operations to the city's poor.                    , 7/10  (31132) , 73%  (26) ,cast :,timeline : ,categories :,English
ANIMAL KINGDOM HD-720P,https://cdn.themovieseries.net//animal-kingdom-med/cover.png,https://vidcloud9.com/streaming.php?id=NTY1Nw==&title=Animal+Kingdom+HD-720p&typesub=SUB&sub=L2FuaW1hbC1raW5nZG9tLWhkLTcyMHAvYW5pbWFsLWtpbmdkb20taGQtNzIwcC52dHQ=&cover=L2FuaW1hbC1raW5nZG9tLW1lZC9jb3Zlci5wbmc=,17 year-old Joshua "J" Cody navigates his survival amongst an explosive criminal family and the detective who thinks he can save him.                    , 7.3/10  (54037) , 94%  (163) ,cast :,timeline : ,categories :,English
STREETS OF FIRE HD-720P,https://cdn.themovieseries.net//streets-of-fire-avb/cover.png,https://vidcloud9.com/streaming.php?id=NTY1NQ==&title=Streets+of+Fire+HD-720p&typesub=SUB&sub=L3N0cmVldHMtb2YtZmlyZS1hdmIvc3RyZWV0cy1vZi1maXJlLWF2Yi52dHQ=&cover=L3N0cmVldHMtb2YtZmlyZS1hdmIvY292ZXIucG5n,Successful rock and roll singer Ellen Aim is taken captive by a motorcycle gang in a strange world that seems to be a cross of the 1950's and the present or future. Her ex-boyfriend returns to town and to find her missing and goes to her rescue.                    , 6.7/10  (17604) , 67%  (24) ,cast :,timeline : ,categories :,English
SMALL SOLDIERS HD-720P ,https://cdn.themovieseries.net//small-soldiers-xys/cover.png,https://vidcloud9.com/streaming.php?id=NTY1NA==&title=Small+Soldiers+HD-720p+&typesub=SUB&sub=L3NtYWxsLXNvbGRpZXJzLWhkLTcyMHAvc21hbGwtc29sZGllcnMtaGQtNzIwcC52dHQ=&cover=L3NtYWxsLXNvbGRpZXJzLXh5cy9jb3Zlci5wbmc=,After military manufactured computer chips are put in a line of action figurescoma% they end up with minds of their own and try to invade an Ohio suburbcoma% and do battle with another line of toys that have the same chips.                    , 6.2/10  (90334) , 48%  (44) ,cast :,timeline : ,categories :,English
KING KONG ,https://cdn.themovieseries.net//king-kong-swa/cover.png,https://vidcloud9.com/streaming.php?id=NTY1Mw==&title=King+Kong+&typesub=SUB&sub=L2tpbmcta29uZy1oZC03MjBwL2tpbmcta29uZy1oZC03MjBwLnZ0dA==&cover=L2tpbmcta29uZy1zd2EvY292ZXIucG5n,A film crew goes to a tropical island for an exotic location shoot and discovers a colossal giant gorilla who takes a shine to their female blonde star.                    , 7.2/10  (384834) , 84%  (266) ,cast :,timeline : ,categories :,English
WILLOW HD-720P,https://cdn.themovieseries.net//willow-bds/cover.png,https://vidcloud9.com/streaming.php?id=NTY1Mg==&title=Willow+HD-720p&typesub=SUB&sub=L3dpbGxvdy1iZHMvd2lsbG93LWJkcy52dHQ=&cover=L3dpbGxvdy1iZHMvY292ZXIucG5n,Willowcoma% a small farmer/apprentice magiciancoma% meets Madmartigancoma% a great swordsmancoma% and together they journey through a war-torn land of magic and monsterscoma% to save a baby princess from death at the hands of an evil queen.                    , 7.3/10  (99043) , 51%  (53) ,cast :,timeline : ,categories :,English
THE MAN IN THE IRON MASK HD-720P,https://cdn.themovieseries.net//the-man-in-the-iron-mask-orl/cover.png,https://vidcloud9.com/streaming.php?id=NTY1MQ==&title=The+Man+In+The+Iron+Mask+HD-720p&typesub=SUB&sub=L3RoZS1tYW4taW4tdGhlLWlyb24tbWFzay1vcmwvdGhlLW1hbi1pbi10aGUtaXJvbi1tYXNrLW9ybC52dHQ=&cover=L3RoZS1tYW4taW4tdGhlLWlyb24tbWFzay1vcmwvY292ZXIucG5n,Paris is starvingcoma% but the King of France is more interested in money and bedding women. When a young soldier dies for the sake of a shagcoma% Aramiscoma% Athos and Porthos band together with a plan to replace the king. Unknown to manycoma% there is a 2nd kingcoma% a twincoma% hidden at birthcoma% then imprisoned for 6 years behind an iron mask. Can he be substituted for the real king?                    , 6.5/10  (154276) , 32%  (41) ,cast :,timeline : ,categories :,English
OUR FAMILY WEDDING HD-720P,https://cdn.themovieseries.net//our-family-wedding-xrr/cover.png,https://vidcloud9.com/streaming.php?id=NTY1MA==&title=Our+Family+Wedding+HD-720p&typesub=SUB&sub=&cover=L291ci1mYW1pbHktd2VkZGluZy14cnIvY292ZXIucG5n,Lucia and Marcus learn the hard way that the path to saying "I do" can be rife with familial strife. The weeks leading up to their wedding are comic and stressfulcoma% especially as their respective fathers try to lay their long standing feud to rest.                    , 5/10  (6662) , 14%  (86) ,cast :,timeline : ,categories :,English
I AM NUMBER FOUR HD-720P,https://cdn.themovieseries.net//i-am-number-four-uue/cover.png,https://vidcloud9.com/streaming.php?id=NTY0OA==&title=I+Am+Number+Four+HD-720p&typesub=SUB&sub=L2ktYW0tbnVtYmVyLWZvdXItaGQtNzIwcC9pLWFtLW51bWJlci1mb3VyLWhkLTcyMHAudnR0&cover=L2ktYW0tbnVtYmVyLWZvdXItdXVlL2NvdmVyLnBuZw==,Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical ordercoma% and Number Four is next on the list.                    , 6.1/10  (225322) , 33%  (168) ,cast :,timeline : ,categories :,English
THE DA VINCI CODE,https://cdn.themovieseries.net//the-da-vinci-code-bkz/cover.png,https://vidcloud9.com/streaming.php?id=NTY0OQ==&title=The+Da+Vinci+Code&typesub=SUB&sub=L3RoZS1kYS12aW5jaS1jb2RlL3RoZS1kYS12aW5jaS1jb2RlLnZ0dA==&cover=L3RoZS1kYS12aW5jaS1jb2RlLWJrei9jb3Zlci5wbmc=,The murder of a curator at the Louvre reveals a sinister plot to uncover a secret that has been protected since the days of Christ. Professor Robert Langdon is in Paris on business when he's summoned to unravel an ancient code and uncover the greatest mystery of all time.                    , 6.6/10  (393293) , 26%  (231) ,cast :,timeline : ,categories :,English
BACKDRAFT HD-720P,https://cdn.themovieseries.net//backdraft-kjj/cover.png,https://vidcloud9.com/streaming.php?id=NTY0Nw==&title=Backdraft+HD-720p&typesub=SUB&sub=L2JhY2tkcmFmdC1oZC03MjBwL2JhY2tkcmFmdC1oZC03MjBwLnZ0dA==&cover=L2JhY2tkcmFmdC1ramovY292ZXIucG5n,Two Chicago firefighter brothers who don't get along have to work together while a dangerous arsonist is on the loose.                    , 6.7/10  (70136) , 40%  (5) ,cast :,timeline : ,categories :,English
PRETTY IN PINK HD-720P,https://cdn.themovieseries.net//pretty-in-pink-srx/cover.png,https://vidcloud9.com/streaming.php?id=NTY0Ng==&title=Pretty+in+Pink+HD-720p&typesub=SUB&sub=L3ByZXR0eS1pbi1waW5rLWhkLTcyMHAvcHJldHR5LWluLXBpbmstaGQtNzIwcC52dHQ=&cover=L3ByZXR0eS1pbi1waW5rLXNyeC9jb3Zlci5wbmc=,Teenager Andie is one of the not-so-popular girls in high school. She usually hangs out with her doting childhood Duckie. Duckie has always had a crush on hercoma% but now she has met a new guy at schoolcoma% Blane. He's one of the rich and popular guys but can the two worlds meet?                    , 6.8/10  (73026) , 75%  (52) ,cast :,timeline : ,categories :,English
FROM PARIS WITH LOVE HD-720P,https://cdn.themovieseries.net//from-paris-with-love-njv/cover.png,https://vidcloud9.com/streaming.php?id=NTY0NQ==&title=From+Paris+With+Love+HD-720p&typesub=SUB&sub=L2Zyb20tcGFyaXMtd2l0aC1sb3ZlLWhkLTcyMHAvZnJvbS1wYXJpcy13aXRoLWxvdmUtaGQtNzIwcC52dHQ=&cover=L2Zyb20tcGFyaXMtd2l0aC1sb3ZlLW5qdi9jb3Zlci5wbmc=,In Pariscoma% a young employee in the office of the US Ambassador hooks up with an American spy looking to stop a terrorist attack in the city.                    , 6.5/10  (111176) , 38%  (161) ,cast :,timeline : ,categories :,English
VANISHING ON 7TH STREET HD-720P,https://cdn.themovieseries.net//vanishing-on-7th-street-ale/cover.png,https://vidcloud9.com/streaming.php?id=NTY0NA==&title=Vanishing+on+7th+Street+HD-720p&typesub=SUB&sub=L3ZhbmlzaGluZy1vbi03dGgtc3RyZWV0LWFsZS92YW5pc2hpbmctb24tN3RoLXN0cmVldC1hbGUudnR0&cover=L3ZhbmlzaGluZy1vbi03dGgtc3RyZWV0LWFsZS9jb3Zlci5wbmc=,When a massive power outage plunges the city of Detroit into total darknesscoma% a disparate group of individuals find themselves alone. As daylight disappears they realize that the Dark is coming for them.                    , 4.9/10  (24719) , 48%  (60) ,cast :,timeline : ,categories :,English
BATTLE LOS ANGELES HD-720P,https://cdn.themovieseries.net//battle-los-angeles-iku/cover.png,https://vidcloud9.com/streaming.php?id=NTY0Mw==&title=Battle+Los+Angeles+HD-720p&typesub=SUB&sub=L2JhdHRsZS1sb3MtYW5nZWxlcy1oZC03MjBwL2JhdHRsZS1sb3MtYW5nZWxlcy1oZC03MjBwLnZ0dA==&cover=L2JhdHRsZS1sb3MtYW5nZWxlcy1pa3UvY292ZXIucG5n,In 2011coma% Earth is attacked by unknown forces and Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.                    , 5.7/10  (172744) , 36%  (209) ,cast :,timeline : ,categories :,English
HAPPY GILMORE HD-720P,https://cdn.themovieseries.net//happy-gilmore-cxk/cover.png,https://vidcloud9.com/streaming.php?id=NTY0Mg==&title=Happy+Gilmore+HD-720p&typesub=SUB&sub=L2hhcHB5LWdpbG1vcmUtaGQtNzIwcC9oYXBweS1naWxtb3JlLWhkLTcyMHAudnR0&cover=L2hhcHB5LWdpbG1vcmUtY3hrL2NvdmVyLnBuZw==,Happy Gilmore is a lousy would-be hockey player with one redeeming quality: he has a killer slapshot. When he discovers that the IRS is planning to seize his grandmother's homecoma% Happy has no idea how to help hercoma% until he discovers his amazing talent for golf.                    , 7/10  (192770) , 70%  (1) ,cast :,timeline : ,categories :,English
I AM LEGEND HD-720P ,https://cdn.themovieseries.net//i-am-legend-xcl/cover.png,https://vidcloud9.com/streaming.php?id=NTY0MQ==&title=I+am+Legend+HD-720p+&typesub=SUB&sub=L2ktYW0tbGVnZW5kLWhkLTcyMHAvaS1hbS1sZWdlbmQtaGQtNzIwcC52dHQ=&cover=L2ktYW0tbGVnZW5kLXhjbC9jb3Zlci5wbmc=,Years after a plague kills most of humanity and transforms the rest into monsterscoma% the sole survivorcoma% military scientist Robert Nevillecoma% in New York City struggles valiantly to find a cure.                    , 7.2/10  (675339) , 68%  (214) ,cast :,timeline : ,categories :,English
THE KINGS SPEECH HD-720P,https://cache.cdnfile.info/images/b5bb5e2836613cc379e6b9a0040de65b/1_cover.jpg,https://vidcloud9.com/streaming.php?id=NTY0MA==&title=The+Kings+Speech+HD-720p&typesub=SUB&sub=L3RoZS1raW5ncy1zcGVlY2gtaGQtNzIwcC90aGUta2luZ3Mtc3BlZWNoLWhkLTcyMHAudnR0&cover=L3RoZS1raW5ncy1zcGVlY2gtZ2h6L2NvdmVyLnBuZw==,The story of King George VI of the United Kingdom of Great Britain and Northern Irelandcoma% his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it.                    , 8/10  (629097) , 94%  (296) ,cast :,timeline : ,categories :,English
THE CRAZIES HD-720P,https://cdn.themovieseries.net//the-crazies-jtx/cover.png,https://vidcloud9.com/streaming.php?id=NTYzOQ==&title=The+Crazies+HD-720p&typesub=SUB&sub=L3RoZS1jcmF6aWVzLWhkLTcyMHAvdGhlLWNyYXppZXMtaGQtNzIwcC52dHQ=&cover=L3RoZS1jcmF6aWVzLWp0eC9jb3Zlci5wbmc=,As a toxin begins to turn the residents of Ogden Marshcoma% Iowa into violent psychopathscoma% sheriff David Dutton tries to make sense of the situation while hecoma% his wifecoma% and two other unaffected townspeople band together in a fight for survival.                    , 6.5/10  (110115) , 70%  (155) ,cast :,timeline : ,categories :,English
THE LAST KING OF SCOTLAND HD-720P ,https://cdn.themovieseries.net//the-last-king-of-scotland-tug/cover.png,https://vidcloud9.com/streaming.php?id=NTYzOA==&title=The+Last+King+of+Scotland+HD-720p+&typesub=SUB&sub=L3RoZS1sYXN0LWtpbmctb2Ytc2NvdGxhbmQtdHVnL3RoZS1sYXN0LWtpbmctb2Ytc2NvdGxhbmQtdHVnLnZ0dA==&cover=L3RoZS1sYXN0LWtpbmctb2Ytc2NvdGxhbmQtdHVnL2NvdmVyLnBuZw==,Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s.                    , 7.7/10  (173031) , 87%  (185) ,cast :,timeline : ,categories :,English
THE INVISIBLE HD-720P,https://cdn.themovieseries.net//the-invisible-qjx/cover.png,https://vidcloud9.com/streaming.php?id=NTYzNw==&title=The+Invisible+HD-720p&typesub=SUB&sub=L3RoZS1pbnZpc2libGUtcWp4L3RoZS1pbnZpc2libGUtcWp4LnZ0dA==&cover=L3RoZS1pbnZpc2libGUtcWp4L2NvdmVyLnBuZw==,A severely beaten teenagercoma% trapped in a walking purgatory between life and deathcoma% must help authorities to the location of his broken body before it's too late.                    , 6.2/10  (34477) , 91%  (387) ,cast :,timeline : ,categories :,English
SKYLINE HD-720P,https://cdn.themovieseries.net//skyline-lzz/cover.png,https://vidcloud9.com/streaming.php?id=NTYzNg==&title=Skyline+HD-720p&typesub=SUB&sub=&cover=L3NreWxpbmUtbHp6L2NvdmVyLnBuZw==,Strange lights descend on the city of Los Angelescoma% drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth.                    , 4.4/10  (85740) , 65%  (20) ,cast :,timeline : ,categories :,English
ARMY OF THE DAMNED 2014 HD-720P,https://cdn.themovieseries.net//army-of-the-damned-2014-hsp/cover.png,https://vidcloud9.com/streaming.php?id=NTYzNQ==&title=Army+of+the+Damned+2014+HD-720p&typesub=SUB&sub=&cover=L2FybXktb2YtdGhlLWRhbW5lZC0yMDE0LWhzcC9jb3Zlci5wbmc=,The filming of a hit reality TV show goes horribly wrong when a group of small town cops respond to a call that brings a whole new meaning to the phrasecoma% domestic disturbance.                    , 3.8/10  (440) ,,cast :,timeline : ,categories :,English
BROTHERLY LOVE HD-720P,https://cache.cdnfile.info/images/9b61739653a6a79c7e4991a46083b5f0/1_cover.jpg,https://vidcloud9.com/streaming.php?id=NTYzNA==&title=Brotherly+Love+HD-720p&typesub=SUB&sub=&cover=L2Jyb3RoZXJseS1sb3ZlLW1tby9jb3Zlci5wbmc=,Set in the city of Philadelphia and famed Overbrook High Schoolcoma% Brotherly Love follows star high school basketball player Sergio Taylor as he struggles navigating the fame that comes with being a star athlete. Alongside older brother Junecoma% who lost his own hoop dreams to the streets to provide for the family after their father's deathcoma% and sister Jackie coma% whose own musical ambitions are sidetracked by lovecoma% Sergio faces life-altering decisions on the tough streets of Philly. Sergio's twin sister Jackie saw her ambitions of having a music career side tracked after unexpectedly falling in love with Chris.                    , 6.6/10  (1687) ,,cast :,timeline : ,categories :,English
CALL ME LUCKY HD-720P,https://cdn.themovieseries.net//call-me-lucky-wdp/cover.png,https://vidcloud9.com/streaming.php?id=NTYzMw==&title=Call+Me+Lucky+HD-720p&typesub=SUB&sub=&cover=L2NhbGwtbWUtbHVja3ktd2RwL2NvdmVyLnBuZw==,Barry Crimmins is pissed. His hellfire brand of comedy has rained verbal lightning bolts on American audiences and politicians for decadescoma% yet you've probably never heard of him. Barry Crimmins was a volatile but brilliant bar comic who became an honored peace activist and influential political satirist. Famous comedians and others build a picture of a man who underwent an incredible transformation.                    , 7.6/10  (1938) , 85%  (26) ,cast :,timeline : ,categories :,English
COOTIES HD-720P,https://cdn.themovieseries.net//cooties-ukc/cover.png,https://vidcloud9.com/streaming.php?id=NTYzMg==&title=Cooties+HD-720p&typesub=SUB&sub=L2Nvb3RpZXMtaGQtNzIwcC9jb290aWVzLWhkLTcyMHAudnR0&cover=L2Nvb3RpZXMtdWtjL2NvdmVyLnBuZw==,When a cafeteria food virus turns elementary school children into killer zombiescoma% a group of misfit teachers must band together to escape the playground carnage. Elijah Woodcoma% Rainn Wilsoncoma% and Alison Pill as teachers who fight to survive the mayhem while hilariously bickering in an uncomfortable love triangle on the worst Monday of their lives.                    , 5.7/10  (22464) , 45%  (42) ,cast :,timeline : ,categories :,English
DOLLFACE HD-720P,https://cdn.themovieseries.net//dollface-gwa/cover.png,https://vidcloud9.com/streaming.php?id=NTYzMQ==&title=Dollface+HD-720p&typesub=SUB&sub=&cover=L2RvbGxmYWNlLWd3YS9jb3Zlci5wbmc=,A group of college students researching Dorchester Stewartcoma% better known as the infamous killer Crinoline Headcoma% return to the scene of the horrific murders that happened in 1996.                    , 7.3/10  (3635) , 56%  (25) ,cast :,timeline : ,categories :,English
