Name,Image Link,Movie Watch link,Description,IMDB Ratings,Rotten Tomatoes Ratings,cast,Timeline,Categories,Language
3 DAYS WITH DAD,https://cdn.themovieseries.net/cover/3-days-with-dad.png,https://vidcloud9.com/streaming.php?id=MjgxNzU0&title=3+Days+with+Dad&typesub=SUB&sub=&cover=Y292ZXIvMy1kYXlzLXdpdGgtZGFkLnBuZw==,The last thing Eddie Mills (Larry Clarke) wants to do is go home to deal with his dying Dad (Brian Dennehy). But the Catholic guilt gnaws at himcoma% and he returns home to his crazy familycoma% an...                    , 4/10  (188) , 62%  (13) ,cast :,timeline : ,categories :,English
CAN YOU KEEP A SECRET?,https://cdn.themovieseries.net/cover/can-you-keep-a-secret.png,https://vidcloud9.com/streaming.php?id=MjgxNzUz&title=Can+You+Keep+a+Secret%3F&typesub=SUB&sub=L2Nhbi15b3Uta2VlcC1hLXNlY3JldC9jYW4teW91LWtlZXAtYS1zZWNyZXQudnR0&cover=Y292ZXIvY2FuLXlvdS1rZWVwLWEtc2VjcmV0LnBuZw==,Thinking they're about to crashcoma% Emma spills her secrets to a stranger on a plane. At leastcoma% she thought he was a stranger...Until she later meets Jackcoma% her company's young CEOcoma% who now knows every humiliating detail about her. Based on the blockbuster NYT bestseller.                    , 5.3/10  (8712) , 29%  (17) ,cast :,timeline : ,categories :,English
RIOT GIRLS,https://cdn.themovieseries.net/cover/riot-girls.png,https://vidcloud9.com/streaming.php?id=MjgxNzUy&title=Riot+Girls&typesub=SUB&sub=&cover=Y292ZXIvcmlvdC1naXJscy5wbmc=,In an alternate 1995coma% a mysterious disease has wiped out all of the adults. In this new agecoma% two gangs are pitted against each other in a brutal war for territorycoma% resources and survival.                    , 4.4/10  (467) , 90%  (20) ,cast :,timeline : ,categories :,English
SCARBOROUGH ,https://cdn.themovieseries.net/cover/scarborough.png,https://vidcloud9.com/streaming.php?id=MjgxNzUx&title=Scarborough+&typesub=SUB&sub=&cover=Y292ZXIvc2NhcmJvcm91Z2gucG5n,Two couples - each comprising of a teacher and a student - spend a life-changing weekend at the seaside resort town of Scarborough.                    , 5.6/10  (430) , 60%  (10) ,cast :,timeline : ,categories :,English
THE SKIN OF THE TEETH,https://cdn.themovieseries.net/cover/the-skin-of-the-teeth.png,https://vidcloud9.com/streaming.php?id=MjgxNzUw&title=The+Skin+of+the+Teeth&typesub=SUB&sub=&cover=Y292ZXIvdGhlLXNraW4tb2YtdGhlLXRlZXRoLnBuZw==,After his date takes a shocking turncoma% a man is plunged into a surreal interrogation of just who and what he is.                    , 5.4/10  (71) , 83%  (6) ,cast :,timeline : ,categories :,English
THE SOUND OF SILENCE,https://cdn.themovieseries.net/cover/the-sound-of-silence.png,https://vidcloud9.com/streaming.php?id=MjgxNzQ5&title=The+Sound+of+Silence&typesub=SUB&sub=&cover=Y292ZXIvdGhlLXNvdW5kLW9mLXNpbGVuY2UucG5n,A successful "house tuner" in New York Citycoma% who calibrates the sound in people's homes in order to adjust their moodscoma% meets a client with a problem he can't solve.                    , 5.5/10  (934) , 65%  (43) ,cast :,timeline : ,categories :,English
WHEN SHE RUNS,https://cdn.themovieseries.net/cover/when-she-runs.png,https://vidcloud9.com/streaming.php?id=MjgxNzQ4&title=When+She+Runs&typesub=SUB&sub=&cover=Y292ZXIvd2hlbi1zaGUtcnVucy5wbmc=,A young mother of limited means puts everything on the line to pursue her dream of becoming a competitive runner.                    , 6.4/10  (82) ,,cast :,timeline : ,categories :,English
HE LOVED THEM ALL,https://cdn.themovieseries.net/cover/he-loved-them-all.png,https://vidcloud9.com/streaming.php?id=MjgxNjIw&title=He+Loved+Them+All&typesub=SUB&sub=&cover=Y292ZXIvaGUtbG92ZWQtdGhlbS1hbGwucG5n,When blushing bride Sara Ross ties the knot with her seemingly perfectcoma% handsome newlywed husband Leocoma% she soon starts to suspect that not only is Leo a thief and a conman but also quite ...                    , 4.3/10  (226) ,,cast :,timeline : ,categories :,English
DARROW  DARROW 2,https://cdn.themovieseries.net/cover/darrow-darrow-2.png,https://vidcloud9.com/streaming.php?id=MjgxNjE5&title=Darrow+%26+Darrow+2&typesub=SUB&sub=&cover=Y292ZXIvZGFycm93LWRhcnJvdy0yLnBuZw==,Lawyer Claire and DA Miles date at a club where Miles' kid sister sings. Next day she's arrested for murdering the music producercoma% she just fired. Claire takes the case.                    , 6.9/10  (370) ,,cast :,timeline : ,categories :,English
THE UNTOLD STORY,https://cdn.themovieseries.net/cover/the-untold-story.png,https://vidcloud9.com/streaming.php?id=MjgxNjE4&title=The+Untold+Story&typesub=SUB&sub=&cover=Y292ZXIvdGhlLXVudG9sZC1zdG9yeS5wbmc=,Edward Foresters career and personal life have hit rock bottom-but not his spirit. At 64coma% the handsome bachelor moves in to a tiny apartment and must start over again.                    , 5.4/10  (275) , 75%  (8) ,cast :,timeline : ,categories :,English
FOR THE BIRDS,https://cdn.themovieseries.net/cover/for-the-birds.png,https://vidcloud9.com/streaming.php?id=MjgxNjE3&title=For+the+Birds&typesub=SUB&sub=&cover=Y292ZXIvZm9yLXRoZS1iaXJkcy5wbmc=,A womans love for her pet duckscoma% chickenscoma% geesecoma% and turkeys - all 200 of them - ignites a battle with local animal rescuers and puts her marriage in jeopardy.                    , 8/10  (28601) , 100%  (14) ,cast :,timeline : ,categories :,English
THE NEIGHBORHOOD WATCH,https://cdn.themovieseries.net/cover/the-neighborhood-watch.png,https://vidcloud9.com/streaming.php?id=MjgxNjE2&title=The+Neighborhood+Watch&typesub=SUB&sub=&cover=Y292ZXIvdGhlLW5laWdoYm9yaG9vZC13YXRjaC5wbmc=,A security guards unhealthy obsession with a single mom and her daughter escalates into something terrifying.                    , 4.8/10  (137) , 17%  (162) ,cast :,timeline : ,categories :,English
PAUSE,https://cdn.themovieseries.net/cover/pause.png,https://vidcloud9.com/streaming.php?id=MjgxNjE1&title=Pause&typesub=SUB&sub=&cover=Y292ZXIvcGF1c2UucG5n,Trapped in the misery of an oppressive marriagecoma% a middle-aged woman finds refuge in a fantasy world of vindictive violence. Sooncoma% reality and fantasy start to blur.                    , 6.9/10  (584) , 100%  (12) ,cast :,timeline : ,categories :,English
BEHIND THE BULLET,https://cdn.themovieseries.net/cover/behind-the-bullet.png,https://vidcloud9.com/streaming.php?id=MjgxNjE0&title=Behind+the+Bullet&typesub=SUB&sub=&cover=Y292ZXIvYmVoaW5kLXRoZS1idWxsZXQucG5n,An in-depth look at four individuals who have pulled the trigger and the profound impact its had on their lives.                    , 4.7/10  (93) ,,cast :,timeline : ,categories :,English
QUEEN OF HEARTS,https://cdn.themovieseries.net/cover/queen-of-hearts.png,https://vidcloud9.com/streaming.php?id=MjgxNjEz&title=Queen+of+Hearts&typesub=SUB&sub=L3F1ZWVuLW9mLWhlYXJ0cy9xdWVlbi1vZi1oZWFydHMudnR0&cover=Y292ZXIvcXVlZW4tb2YtaGVhcnRzLnBuZw==,A woman jeopardizes both her career and her family when she seduces her teenage stepson and is forced to make an irreversible decision with fatal consequences.                    , 7.2/10  (6407) , 96%  (25) ,cast :,timeline : ,categories :,English
GAGS THE CLOWN ,https://cdn.themovieseries.net/cover/gags-the-clown.png,https://vidcloud9.com/streaming.php?id=MjgxNjEy&title=Gags+The+Clown+&typesub=SUB&sub=&cover=Y292ZXIvZ2Fncy10aGUtY2xvd24ucG5n,An unidentified man in Green Baycoma% WI has captured worldwide attention for roaming the streets dressed as a clown. Many write it off as a harmless prankcoma% others arent so sure. When a group of friends cross paths with the clown everyone calls Gagscoma% his true intentions are revealed.                    , 4.6/10  (414) , 43%  (7) ,cast :,timeline : ,categories :,English
ECHO IN THE CANYON,https://cdn.themovieseries.net/cover/echo-in-the-canyon.png,https://vidcloud9.com/streaming.php?id=MjgxNTYy&title=Echo+in+the+Canyon&typesub=SUB&sub=&cover=Y292ZXIvZWNoby1pbi10aGUtY2FueW9uLnBuZw==,A look at the roots of the historic music scene in L.A.'s Laurel Canyon featuring the music of iconic groups such as The Byrdscoma% The Beach Boyscoma% Buffalo Springfieldcoma% and The Mamas and the Papas.                    , 6.9/10  (2209) , 90%  (78) ,cast :,timeline : ,categories :,English
THE SIMONE BILES STORY COURAGE TO SOAR,https://cdn.themovieseries.net/cover/the-simone-biles-story-courage-to-soar.png,https://vidcloud9.com/streaming.php?id=MjgxNTYw&title=The+Simone+Biles+Story%3A+Courage+to+Soar&typesub=SUB&sub=&cover=Y292ZXIvdGhlLXNpbW9uZS1iaWxlcy1zdG9yeS1jb3VyYWdlLXRvLXNvYXIucG5n,The America gymnast Simone Biles' road to success including all the trials and tribulations that she faced.                    , 6.6/10  (176) ,,cast :,timeline : ,categories :,English
BILL BURR PAPER TIGER,https://cdn.themovieseries.net/cover/bill-burr-paper-tiger.png,https://vidcloud9.com/streaming.php?id=MjgxNTIy&title=Bill+Burr%3A+Paper+Tiger&typesub=SUB&sub=&cover=Y292ZXIvYmlsbC1idXJyLXBhcGVyLXRpZ2VyLnBuZw==,Bill Burr unloads on outrage culturecoma% male feminismcoma% cultural appropriationcoma% robot sex and more in a blistering stand-up special shot in London.                    ,, 86%  (7) ,cast :,timeline : ,categories :,English
OUR GODFATHER,https://cdn.themovieseries.net/cover/our-godfather.png,https://vidcloud9.com/streaming.php?id=MjgxNTIx&title=Our+Godfather&typesub=SUB&sub=&cover=Y292ZXIvb3VyLWdvZGZhdGhlci5wbmc=,OUR GODFATHER is a feature-length documentary about Tommaso Buscettacoma% the first high-ranking Italian mafia boss ever to turn against Cosa Nostra. Buscetta helped convict more than 400 ...                    , 6.8/10  (1114) ,,cast :,timeline : ,categories :,English
EVELYN,https://cdn.themovieseries.net/cover/evelyn.png,https://vidcloud9.com/streaming.php?id=MjgxNDk3&title=Evelyn&typesub=SUB&sub=&cover=Y292ZXIvZXZlbHluLnBuZw==,Following his Oscar winning The White Helmetscoma% Orlando von Einsiedel turns his camera on his own family as they attempt to cope with a devastating loss. When his brothercoma% newly diagnosed as schizophrenic and suffering from intense depressioncoma% took his own life at 22coma% Orlando and his other two siblings buried the traumacoma% rarely talking about it. Over a decade latercoma% the remaining family set out on a hiking tourcoma% visiting landscapes Evelyn liked to walkcoma% to reflect on his life and death. The result is an intensely personal and moving take on the emotional impact of suicide within a family and a powerful account of the benefits of creating safe spaces for emotional communication. Shot in a subjective style and against the stunning backdrop of the British countrysidecoma% Evelyn is an emotionally raw film that documents the difficultcoma% yet rewardingcoma% attempt to navigate the rocky highlands of collective trauma.                    , 7.1/10  (606) , 100%  (7) ,cast :,timeline : ,categories :,English
5TH OF JULY,https://cdn.themovieseries.net/cover/5th-of-july.png,https://vidcloud9.com/streaming.php?id=MjgxNDk1&title=5th+of+July&typesub=SUB&sub=&cover=Y292ZXIvNXRoLW9mLWp1bHkucG5n,All he wanted to do was spread his father's ashes in the national park - mayhem ensues.                    , 4.3/10  (68) ,,cast :,timeline : ,categories :,English
HUMAN AFFAIRS,https://cdn.themovieseries.net/cover/human-affairs.png,https://vidcloud9.com/streaming.php?id=MjgxNDc5&title=Human+Affairs&typesub=SUB&sub=&cover=Y292ZXIvaHVtYW4tYWZmYWlycy5wbmc=,A compassionate drama about a youngcoma% successful theatre couple in New York City who meet their surrogate mother for the first time and embark on a startling and intimate weekend of surprises and emotional revelations.                    , 4.9/10  (63) ,,cast :,timeline : ,categories :,English
INVESTIGATION 13 ,https://cdn.themovieseries.net/cover/investigation-13.png,https://vidcloud9.com/streaming.php?id=MjgxNDY3&title=Investigation+13+&typesub=SUB&sub=&cover=Y292ZXIvaW52ZXN0aWdhdGlvbi0xMy5wbmc=,A group of science students have discovered how to scientifically explain the paranormal. Their goal is to present their findings to their school board and petition to launch the very first...                    , 4/10  (428) ,,cast :,timeline : ,categories :,English
HELLMINGTON,https://cdn.themovieseries.net/cover/hellmington.png,https://vidcloud9.com/streaming.php?id=MjgxNDY2&title=Hellmington&typesub=SUB&sub=&cover=Y292ZXIvaGVsbG1pbmd0b24ucG5n,A detective investigates her fathers dying words; the name of a girl who has been missing for 9 years.                    , 4.3/10  (310) ,,cast :,timeline : ,categories :,English
BEING FRANK,https://cdn.themovieseries.net/cover/being-frank.png,https://vidcloud9.com/streaming.php?id=MjgxNDY1&title=Being+Frank&typesub=SUB&sub=L2JlaW5nLWZyYW5rL2JlaW5nLWZyYW5rLnZ0dA==&cover=Y292ZXIvYmVpbmctZnJhbmsucG5n,A normal fathers family life is turned upside down when his son discovers his dad has another family.                    , 6/10  (1048) , 33%  (40) ,cast :,timeline : ,categories :,English
ARTIK,https://cdn.themovieseries.net/cover/artik.png,https://vidcloud9.com/streaming.php?id=MjgxNDQy&title=Artik&typesub=SUB&sub=&cover=Y292ZXIvYXJ0aWsucG5n,A comic book obsessed serial killer teaches his son how to get away with a series of brutal murders until the boy befriends a mysterious man who threatens to expose everything.                    , 4.3/10  (632) , 100%  (6) ,cast :,timeline : ,categories :,English
12 NEW YEAR,https://cdn.themovieseries.net/cover/12-new-year.png,https://vidcloud9.com/streaming.php?id=MjgxNDM5&title=1%2F2+New+Year&typesub=SUB&sub=&cover=Y292ZXIvMTItbmV3LXllYXIucG5n,At their annual 1/2 New Year Partycoma% relationships are tested among a group of friends.                    , 4.7/10  (161) ,,cast :,timeline : ,categories :,English
THE ESCORT ,https://cdn.themovieseries.net/cover/the-escort.png,https://vidcloud9.com/streaming.php?id=MjgxNDIy&title=The+Escort+&typesub=SUB&sub=&cover=Y292ZXIvdGhlLWVzY29ydC5wbmc=,A young man tries to convince an escort to leave her line of work but not all is as it seems.                    , 6/10  (11498) ,,cast :,timeline : ,categories :,English
THE DEATH AND LIFE OF JOHN F DONOVAN ,https://cdn.themovieseries.net/cover/the-death-and-life-of-john-f-donovan.png,https://vidcloud9.com/streaming.php?id=MjgxNDIx&title=The+Death+and+Life+of+John+F.+Donovan+&typesub=SUB&sub=&cover=Y292ZXIvdGhlLWRlYXRoLWFuZC1saWZlLW9mLWpvaG4tZi1kb25vdmFuLnBuZw==,A decade after the death of an American TV starcoma% a young actor reminisces the written correspondence he shared with himcoma% as well as the impact those letters had on both their lives.                    , 6.1/10  (4928) , 20%  (30) ,cast :,timeline : ,categories :,English
ONLY YOU 2018,https://cdn.themovieseries.net/cover/only-you-2018.png,https://vidcloud9.com/streaming.php?id=MjgxMjcw&title=Only+You+%282018%29&typesub=SUB&sub=L29ubHkteW91LTIwMTgvb25seS15b3UtMjAxOC52dHQ=&cover=Y292ZXIvb25seS15b3UtMjAxOC5wbmc=,Elena and Jake meet by chance on New Years Evecoma% arguing for the same taxi. Howevercoma% instead of going their separate ways after sharing a taxi coma%they start a passionate relationship.                    , 6.7/10  (1681) , 96%  (25) ,cast :,timeline : ,categories :,English
ADVENTURES OF DALLY  SPANKY,https://cdn.themovieseries.net/cover/adventures-of-dally-spanky.png,https://vidcloud9.com/streaming.php?id=MjgxMjY5&title=Adventures+of+Dally+%26+Spanky&typesub=SUB&sub=&cover=Y292ZXIvYWR2ZW50dXJlcy1vZi1kYWxseS1zcGFua3kucG5n,The film centers around a girl who inherits a miniature horse that develops an unlikely friendship with her half-sister's Jack Russell Terriercoma% who takes to riding on the horse's back.                    , 5.5/10  (70) ,,cast :,timeline : ,categories :,English
THE KEEPER,https://cdn.themovieseries.net/cover/the-keeper.png,https://vidcloud9.com/streaming.php?id=MjgxMjY3&title=The+Keeper&typesub=SUB&sub=L3RoZS1rZWVwZXIvdGhlLWtlZXBlci52dHQ=&cover=Y292ZXIvdGhlLWtlZXBlci5wbmc=,The Keeper tells the extraordinary love story between a young English woman and a German PoWcoma% who together overcome prejudicecoma% public hostilitycoma% and personal tragedy. While visiting a PoW camp near Manchester at the end of WWIIcoma% Margaret Friarcoma% the daughter of the manager of the local football teamcoma% notices young German soldier Bert Trautmann. Her father is so taken by Bert's prowess as a goal-keeper that he gets him out of the camp to play for his local team. Margaret and Bert's love blossoms despite local hostility and resentment of the German PoWs. In the meantimecoma% Bert's heroics in goal are noticed by Manchester's City Football Club. Rather than going back to Germany like nearly all the other camp inmatescoma% Bert marries Margaret and signs for Man City. His signing causes outrage to thousands of Man City fanscoma% many of them Jewish. But Margaret wins support from an unexpected direction: Rabbi Altmanncoma% a Man City supporter who fled the Naziscoma% who publishes an open letter opposing the campaign against Bert. Bert's path to acceptance begins and peaks at the 1956 FA Cup Final when he secures victory for Man City by playing on despite breaking his neck. Yet fate twists the knife for both Margaret and Bert. Alienated and alonecoma% Margaret's and Bert's loyalty to each other will be put to the test once more. Heartbrokencoma% Bert wants to give up. Equally heartbrokencoma% Margaret insists that they move forward and that he keeps on playing.                    , 7.2/10  (2973) , 92%  (25) ,cast :,timeline : ,categories :,English
CHRIS CLAREMONTS X-MEN,https://cdn.themovieseries.net/cover/chris-claremonts-x-men.png,https://vidcloud9.com/streaming.php?id=MjgxMjY2&title=Chris+Claremont%27s+X-Men&typesub=SUB&sub=&cover=Y292ZXIvY2hyaXMtY2xhcmVtb250cy14LW1lbi5wbmc=,Chris Claremont came to Marvel as a young mancoma% and was assigned a book that no one else wantedcoma% a book on the brink of cancellation: X-Men. Over the next 17 yearscoma% his work on the title turned it into the biggest franchise in comic book history. Forty years latercoma% his work has been adapted into 10 filmscoma% three TV seriescoma% countless video games and become a part of our cultural mythology.                    , 6.4/10  (157) ,,cast :,timeline : ,categories :,English
 IN DARK PLACES ,https://cdn.themovieseries.net/cover/in-dark-places.png,https://vidcloud9.com/streaming.php?id=MjgxMjY1&title=+In+Dark+Places+&typesub=SUB&sub=&cover=Y292ZXIvaW4tZGFyay1wbGFjZXMucG5n,When a young boy goes missing in a sleepy backwoods towncoma% a local sanitation truck drivercoma% Donaldcoma% plays detectivecoma% embarking on a precarious and obsessive investigation.                    , 6.2/10  (41363) , 23%  (82) ,cast :,timeline : ,categories :,English
SAN ANDREAS MEGA QUAKE,https://cdn.themovieseries.net/cover/san-andreas-mega-quake.png,https://vidcloud9.com/streaming.php?id=MjgxMjE5&title=San+Andreas+Mega+Quake&typesub=SUB&sub=&cover=Y292ZXIvc2FuLWFuZHJlYXMtbWVnYS1xdWFrZS5wbmc=,Scientists make a horrible discovery: The "Big One" is coming in two dayscoma% with itcoma% California will sink to the ocean. Their only hope is to rupture a volcano that will displace the ...                    ,,,cast :,timeline : ,categories :,English
WITNESSES,https://cdn.themovieseries.net/cover/witnesses.png,https://vidcloud9.com/streaming.php?id=MjgxMjE3&title=Witnesses&typesub=SUB&sub=&cover=Y292ZXIvd2l0bmVzc2VzLnBuZw==,Four college classmates are hunted by a ruthless drug cartel hitman when they inadvertently record a murder while shooting their student film.                    , 5.2/10  (653) , 90%  (10) ,cast :,timeline : ,categories :,English
THE PARTING GLASS,https://cdn.themovieseries.net/cover/the-parting-glass.png,https://vidcloud9.com/streaming.php?id=MjgxMjE2&title=The+Parting+Glass&typesub=SUB&sub=&cover=Y292ZXIvdGhlLXBhcnRpbmctZ2xhc3MucG5n,A family dealing with their sisters death travel across country to collect her belongings and piece together their memories of the woman they lost.                    , 5.5/10  (300) , 100%  (7) ,cast :,timeline : ,categories :,English
AMAZING GRACE 2019,https://cdn.themovieseries.net/cover/amazing-grace-2019.png,https://vidcloud9.com/streaming.php?id=MjgxMTc3&title=Amazing+Grace+%282019%29&typesub=SUB&sub=&cover=Y292ZXIvYW1hemluZy1ncmFjZS0yMDE5LnBuZw==,A documentary presenting Aretha Franklin with choir at the New Bethel Baptist Church in Wattscoma% Los Angeles in January 1972.                    , 7.5/10  (3337) , 99%  (156) ,cast :,timeline : ,categories :,English
NEXT LEVEL,https://cdn.themovieseries.net/cover/next-level.png,https://vidcloud9.com/streaming.php?id=MjgxMTc2&title=Next+Level&typesub=SUB&sub=L25leHQtbGV2ZWwvbmV4dC1sZXZlbC52dHQ=&cover=Y292ZXIvbmV4dC1sZXZlbC5wbmc=,The film centers on teens who compete for best performer of the summer while at Next Levelcoma% a specialized dance/hip-hop/songwriting performing arts program.                    , 5.4/10  (84) , 72%  (240) ,cast :,timeline : ,categories :,English
DAUNTLESS THE BATTLE OF MIDWAY,https://cdn.themovieseries.net/cover/dauntless-the-battle-of-midway.png,https://vidcloud9.com/streaming.php?id=MjgxMTc1&title=Dauntless%3A+The+Battle+of+Midway&typesub=SUB&sub=&cover=Y292ZXIvZGF1bnRsZXNzLXRoZS1iYXR0bGUtb2YtbWlkd2F5LnBuZw==,By June 1942coma% the Japanese Navy has swept across the Pacific. In an effort to change the course of the warcoma% a United States carrier group is positioned off the coast of Midwaycoma% tasked with ...                    , 3.2/10  (564) ,,cast :,timeline : ,categories :,English
BOY GENIUS,https://cdn.themovieseries.net/cover/boy-genius.png,https://vidcloud9.com/streaming.php?id=MjgwOTgx&title=Boy+Genius&typesub=SUB&sub=&cover=Y292ZXIvYm95LWdlbml1cy5wbmc=,A twelve year-old child prodigy teams up with a quirky retiree to solve a crime and save his family from splitting up.                    , 4.8/10  (125) ,,cast :,timeline : ,categories :,English
ETERNAL CODE,https://cdn.themovieseries.net/cover/eternal-code.png,https://vidcloud9.com/streaming.php?id=MjgwOTgw&title=Eternal+Code&typesub=SUB&sub=&cover=Y292ZXIvZXRlcm5hbC1jb2RlLnBuZw==,After a revolutionary invention with great implications Bridget finds a character flaw in the company theyve partnered with to develop the prototype that could be the fountain of youth. ...                    , 5/10  (1307) ,,cast :,timeline : ,categories :,English
STRANGE BUT TRUE,https://cdn.themovieseries.net/cover/strange-but-true.png,https://vidcloud9.com/streaming.php?id=MjgwOTc5&title=Strange+But+True&typesub=SUB&sub=&cover=Y292ZXIvc3RyYW5nZS1idXQtdHJ1ZS5wbmc=,A woman surprises the family of her deceased boyfriend by telling them shes pregnant with his child.                    , 5.8/10  (2559) , 54%  (26) ,cast :,timeline : ,categories :,English
SATANIC PANIC,https://cdn.themovieseries.net/cover/satanic-panic.png,https://vidcloud9.com/streaming.php?id=MjgwOTc4&title=Satanic+Panic&typesub=SUB&sub=&cover=Y292ZXIvc2F0YW5pYy1wYW5pYy5wbmc=,A pizza delivery girl at the end of her financial rope has to fight for her life - and her tips - when her last order of the night turns out to be high society Satanists in need of a virgin sacrifice.                    , 5.6/10  (3813) , 62%  (61) ,cast :,timeline : ,categories :,English
HEX 2018,https://cdn.themovieseries.net/cover/hex-2018.png,https://vidcloud9.com/streaming.php?id=MjgwOTc2&title=Hex+%282018%29&typesub=SUB&sub=L2hleC0yMDE4L2hleC0yMDE4LnZ0dA==&cover=Y292ZXIvaGV4LTIwMTgucG5n,A couples holiday romance is thrown into chaos as they are afflicted by a malicious force.                    , 4.7/10  (2505) ,,cast :,timeline : ,categories :,English
CHRISTMAS BREAK-IN,https://cdn.themovieseries.net/cover/christmas-break-in.png,https://vidcloud9.com/streaming.php?id=MjgwODA1&title=Christmas+Break-In&typesub=SUB&sub=&cover=Y292ZXIvY2hyaXN0bWFzLWJyZWFrLWluLnBuZw==,Izzy is an energetic 9-year-old. Overscheduled and running latecoma% Izzy's parents can't pick her up on-time the last day of school before Christmas break. A blizzard complicates the mattercoma% ...                    , 4.5/10  (771) , 19%  (31) ,cast :,timeline : ,categories :,English
JUUG GONE WRONG,https://cdn.themovieseries.net/cover/juug-gone-wrong.png,https://vidcloud9.com/streaming.php?id=MjgwODA0&title=Juug+Gone+Wrong&typesub=SUB&sub=&cover=Y292ZXIvanV1Zy1nb25lLXdyb25nLnBuZw==,
, 3.6/10  (45) ,,cast :,timeline : ,categories :,English
K-12,https://cdn.themovieseries.net/cover/k-12.png,https://vidcloud9.com/streaming.php?id=MjgwODAz&title=K-12&typesub=SUB&sub=&cover=Y292ZXIvay0xMi5wbmc=,A brave-hearted girl and her charming best friend make a bewitching pair as they embark on a mission to take down the oppressive schooling system of K-12.                    , 6.3/10  (2212) , 90%  (71) ,cast :,timeline : ,categories :,English
CAPRI-REVOLUTION,https://cdn.themovieseries.net/cover/capri-revolution.png,https://vidcloud9.com/streaming.php?id=MjgwODAy&title=Capri-Revolution&typesub=SUB&sub=&cover=Y292ZXIvY2FwcmktcmV2b2x1dGlvbi5wbmc=,With Italy about to go to war in 1914coma% this is the story of the encounter between a goatherd called Luciacoma% the commune of young Northern Europeans led by Seybu and the towns young doctor on the unique island of Capri.                    , 5.4/10  (780) ,,cast :,timeline : ,categories :,English
LOW TIDE,https://cdn.themovieseries.net/cover/low-tide.png,https://vidcloud9.com/streaming.php?id=MjgwODAx&title=Low+Tide&typesub=SUB&sub=&cover=Y292ZXIvbG93LXRpZGUucG5n,Alancoma% Redcoma% and Smitty spend high summer on the Jersey Shore roving the boardwalk and getting into trouble. But the discovery of good old fashioned treasure sets the friends on an escalating...                    , 6.2/10  (1805) , 72%  (32) ,cast :,timeline : ,categories :,English
LADY BELLADONNAS TALES FROM THE INFERNO,https://cdn.themovieseries.net/cover/lady-belladonnas-tales-from-the-inferno.png,https://vidcloud9.com/streaming.php?id=MjgwNzcy&title=Lady+Belladonna%27s+Tales+From+The+Inferno&typesub=SUB&sub=&cover=Y292ZXIvbGFkeS1iZWxsYWRvbm5hcy10YWxlcy1mcm9tLXRoZS1pbmZlcm5vLnBuZw==,Lady Belladonna is back with another round of suspenseful tales from Pandoras Boxcoma% including a vengeful vampirecoma% a misplaced cursecoma% an alien invasion and more tantalizing trips beyond the veil.                    , 5.6/10  (31) ,,cast :,timeline : ,categories :,English
ROBIN WATCH FOR WISHES,https://cdn.themovieseries.net/cover/robin-watch-for-wishes.png,https://vidcloud9.com/streaming.php?id=MjgwNzcx&title=Robin%3A+Watch+for+Wishes&typesub=SUB&sub=L3JvYmluLXdhdGNoLWZvci13aXNoZXMvcm9iaW4td2F0Y2gtZm9yLXdpc2hlcy52dHQ=&cover=Y292ZXIvcm9iaW4td2F0Y2gtZm9yLXdpc2hlcy5wbmc=,A man of words is forced to become a man of action as John discovers the secret bucket list of his ill son Robin. The two abscond from the hospital to fulfill the boys greatest wishes - as the police pursue John for kidnapping.                    , 5.1/10  (136) , 88%  (40) ,cast :,timeline : ,categories :,English
THE HUNTRESS RUNE OF THE DEAD,https://cdn.themovieseries.net/cover/the-huntress-rune-of-the-dead.png,https://vidcloud9.com/streaming.php?id=MjgwNzcw&title=The+Huntress%3A+Rune+of+the+Dead&typesub=SUB&sub=&cover=Y292ZXIvdGhlLWh1bnRyZXNzLXJ1bmUtb2YtdGhlLWRlYWQucG5n,811 ADcoma% a familycoma% isolated in their homecoma% deep in the woods a few days travel from Birka. They are poor. The hunting and fishing has been bad for some timecoma% and the fathercoma% Joarcoma% takes the ...                    , 5.6/10  (2070) ,,cast :,timeline : ,categories :,English
BELOVED BEAST ,https://cdn.themovieseries.net/cover/beloved-beast.png,https://vidcloud9.com/streaming.php?id=MjgwNjkw&title=Beloved+Beast+&typesub=SUB&sub=&cover=Y292ZXIvYmVsb3ZlZC1iZWFzdC5wbmc=,A young girl befriends a dangerous escaped mental patient after the death of her parents.                    , 3.3/10  (156) , 100%  (7) ,cast :,timeline : ,categories :,English
RUNAWAY MILLIONAIRES,https://cdn.themovieseries.net/cover/runaway-millionaires.png,https://vidcloud9.com/streaming.php?id=MjgwNjg5&title=Runaway+Millionaires&typesub=SUB&sub=&cover=Y292ZXIvcnVuYXdheS1taWxsaW9uYWlyZXMucG5n,The story of a New Zealand couple who mistakenly received $10m in their bank account.                    , 6.1/10  (57) , 50%  (9) ,cast :,timeline : ,categories :,English
STAINED,https://cdn.themovieseries.net/cover/stained.png,https://vidcloud9.com/streaming.php?id=MjgwNTg1&title=Stained&typesub=SUB&sub=&cover=Y292ZXIvc3RhaW5lZC5wbmc=,A terrifyingcoma% modern adaptation of Shakespeares Macbeth set in Scotlandcoma% CA. Scorning the mediocrity of their mundane livescoma% John and Jane Macbeth carry out a horrific plan to make the American dream a reality.                    , 2.6/10  (108) ,,cast :,timeline : ,categories :,English
